Firm_ID,Year,Industry_Type,ESG_Score,E_Score,S_Score,G_Score,ROA,ROE,Net_Profit_Margin,Revenue,Operating_Cost,Firm_Size,Board_Independence,Innovation_Spending
MFG0029,2020,Electronics,55.76333333333333,66.13,46.17,54.99,4.73,8.83,17.96,261.53,168.53,1305.89,66.79,4.15
MFG0036,2019,Textile,69.72,75.81,74.26,59.09,9.24,15.83,7.98,363.18,141.21,1537.66,84.55,3.63
MFG0013,2023,Automobile,64.50333333333333,65.83,68.71,58.97,5.07,16.78,14.95,214.48,147.84,1187.6,58.68,2.1
MFG0160,2022,Heavy Machinery,61.99666666666666,57.72,70.8,57.47,11.17,2.33,8.24,181.92,181.92,945.81,57.32,3.55
MFG0327,2020,Pharmaceuticals,65.33333333333333,58.25,68.49,69.26,8.12,8.77,6.78,143.5,143.5,1154.09,78.84,2.18
MFG0187,2021,Automobile,63.20333333333334,54.27,78.44,56.9,8.27,12.49,9.09,367.98,197.9,790.6,89.03,4.29
MFG0243,2022,Pharmaceuticals,70.61333333333334,65.04,67.12,79.68,5.54,21.58,5.08,386.95,125.22,1912.77,67.89,2.74
MFG0086,2019,Heavy Machinery,81.35666666666667,83.62,87.54,72.91,5.67,12.49,7.21,241.47,146.63,1197.58,64.01,4.66
MFG0284,2019,Automobile,82.25999999999999,97.98,74.28,74.52,8.01,11.99,9.04,184.54,184.54,635.43,60.16,4.97
MFG0066,2021,Electronics,69.66333333333334,72.4,77.1,59.49,11.37,11.0,9.24,387.0,211.1,1004.49,51.99,3.11
MFG0170,2020,Textile,71.70333333333333,80.45,68.06,66.6,10.96,10.94,12.75,287.43,163.05,1139.8,57.14,2.73
MFG0045,2022,Automobile,63.03666666666666,61.65,70.8,56.66,7.9,11.46,12.47,99.31,99.31,816.48,53.74,2.02
MFG0062,2020,Heavy Machinery,56.173333333333325,48.99,52.79,66.74,5.95,11.31,9.89,337.18,284.56,812.86,69.76,1.59
MFG0441,2019,Automobile,68.68,92.37,62.81,50.86,8.43,11.14,4.79,329.14,281.24,1096.76,89.13,2.0
MFG0134,2020,Pharmaceuticals,72.21666666666667,65.45,77.7,73.5,10.14,11.14,3.6,438.85,211.92,1362.21,81.5,2.96
MFG0284,2019,Automobile,69.05,79.91,67.4,59.84,7.53,12.48,8.41,383.94,148.02,1484.96,74.07,1.1
MFG0028,2020,Electronics,66.34666666666668,73.74,57.88,67.42,6.03,17.8,7.49,389.58,201.96,1534.7,69.47,4.24
MFG0108,2021,Automobile,71.23,82.94,61.84,68.91,8.7,9.52,8.22,212.25,163.22,1023.24,74.69,3.98
MFG0044,2023,Textile,68.28,82.5,61.77,60.57,6.4,11.41,14.87,164.71,9.34,397.56,65.04,3.98
MFG0340,2021,Automobile,67.10333333333334,75.05,67.65,58.61,6.11,11.92,8.18,351.26,201.12,1733.53,57.14,4.67
MFG0286,2021,Pharmaceuticals,66.93333333333334,76.27,60.49,64.04,6.86,14.0,7.4,301.85,48.09,1134.74,73.59,2.33
MFG0446,2023,Automobile,79.19,85.34,80.81,71.42,8.67,10.95,9.99,364.64,161.92,1068.92,71.12,2.39
MFG0331,2023,Electronics,67.06,67.49,69.87,63.82,6.44,22.3,8.44,312.57,173.37,1571.99,87.78,4.63
MFG0128,2022,Heavy Machinery,71.45666666666666,89.11,55.44,69.82,6.91,16.33,11.79,444.46,343.57,1106.41,75.99,2.93
MFG0348,2022,Automobile,72.46333333333332,64.21,81.83,71.35,7.36,17.9,10.74,256.88,125.14,1347.22,80.94,3.89
MFG0473,2021,Automobile,67.96333333333334,72.84,67.59,63.46,6.05,14.95,15.56,304.19,238.66,1273.82,53.71,1.35
MFG0231,2021,Textile,71.85666666666667,78.92,72.55,64.1,10.87,19.62,9.12,236.68,194.74,828.81,80.44,4.57
MFG0190,2019,Electronics,63.65,54.08,70.76,66.11,11.61,9.43,15.79,212.5,212.5,873.84,89.31,3.85
MFG0225,2019,Heavy Machinery,77.7,87.2,71.76,74.14,6.24,11.77,12.09,432.5,166.96,1133.42,76.3,2.0
MFG0385,2022,Pharmaceuticals,68.13,77.23,64.91,62.25,5.01,10.73,11.59,288.67,93.71,1195.02,79.68,4.97
MFG0377,2022,Automobile,84.46333333333334,108.31,70.98,74.1,5.84,13.31,4.03,546.53,228.56,1013.49,89.18,3.65
MFG0283,2019,Heavy Machinery,76.19666666666667,94.89,66.66,67.04,8.11,20.33,3.58,165.65,165.65,1010.81,65.65,5.43
MFG0446,2019,Pharmaceuticals,67.41666666666667,71.88,71.26,59.11,6.78,22.8,5.17,309.72,235.02,1178.42,82.97,1.44
MFG0121,2020,Electronics,74.21,91.64,66.33,64.66,3.8,17.82,10.64,316.07,196.01,988.87,65.99,3.86
MFG0116,2020,Electronics,67.58,81.32,65.39,56.03,6.61,13.61,12.26,424.69,191.53,1467.74,67.04,2.89
MFG0461,2019,Heavy Machinery,61.203333333333326,74.54,54.84,54.23,8.02,18.48,11.6,211.82,211.82,1290.64,76.33,3.2
MFG0233,2020,Pharmaceuticals,63.85,53.75,67.95,69.85,9.46,19.93,10.11,240.4,240.4,1041.75,60.26,3.65
MFG0259,2023,Electronics,65.91333333333334,56.34,70.02,71.38,11.39,18.71,12.71,158.54,155.66,1376.6,89.71,1.7
MFG0359,2022,Heavy Machinery,73.81,72.05,84.64,64.74,5.88,13.47,13.58,446.5,208.13,1599.02,63.17,5.61
MFG0198,2022,Electronics,68.08,66.55,72.31,65.38,5.44,13.57,9.08,127.83,123.85,1253.27,54.91,5.23
MFG0456,2019,Electronics,65.45,74.48,61.48,60.39,6.37,11.37,11.67,312.11,265.43,766.38,62.9,3.72
MFG0411,2021,Electronics,70.77666666666666,87.1,58.87,66.36,4.64,13.02,11.15,549.76,256.97,1671.8,84.24,2.18
MFG0137,2019,Textile,77.59,81.51,70.41,80.85,5.25,10.8,12.42,413.77,333.26,1700.81,62.56,3.21
MFG0318,2020,Pharmaceuticals,66.24,64.34,61.3,73.08,5.26,13.74,10.98,423.15,278.95,1571.95,74.45,3.73
MFG0165,2021,Heavy Machinery,69.81333333333333,82.17,62.88,64.39,7.82,13.91,10.79,471.37,234.29,1389.07,87.41,2.82
MFG0225,2020,Heavy Machinery,62.303333333333335,61.95,61.27,63.69,4.92,10.55,8.19,317.32,317.32,1352.21,60.4,4.36
MFG0307,2023,Pharmaceuticals,62.156666666666666,59.44,65.04,61.99,9.06,24.74,10.62,316.68,247.79,1242.77,55.25,3.65
MFG0234,2020,Pharmaceuticals,68.17999999999999,76.2,74.63,53.71,9.87,15.18,8.98,299.71,264.46,1229.0,53.87,3.43
MFG0172,2023,Pharmaceuticals,58.089999999999996,63.04,50.09,61.14,4.19,19.17,6.79,292.29,75.17,851.4,67.61,4.28
MFG0152,2023,Pharmaceuticals,71.66000000000001,64.94,79.65,70.39,3.74,18.8,10.9,238.75,238.75,857.6,54.17,1.78
MFG0463,2020,Automobile,68.87666666666667,82.93,66.16,57.54,5.66,21.77,6.93,438.27,413.33,936.12,68.15,2.71
MFG0315,2020,Heavy Machinery,68.09333333333333,79.23,62.29,62.76,6.0,10.37,9.87,247.33,242.92,597.41,84.51,3.39
MFG0374,2023,Automobile,66.64999999999999,67.91,75.99,56.05,10.17,11.82,8.9,271.76,271.76,825.75,81.1,2.75
MFG0160,2021,Electronics,63.846666666666664,54.12,66.14,71.28,6.87,6.74,8.31,167.56,167.56,1198.28,73.27,2.08
MFG0096,2023,Electronics,59.1,63.91,58.58,54.81,8.05,7.53,14.22,383.02,364.17,529.69,84.02,2.33
MFG0472,2022,Heavy Machinery,72.46666666666665,93.36,54.3,69.74,8.04,9.96,14.91,459.26,268.75,914.35,54.01,3.5
MFG0233,2023,Electronics,76.70666666666666,82.63,74.26,73.23,4.8,13.39,9.11,76.9,76.9,1130.54,74.38,3.76
MFG0180,2021,Pharmaceuticals,74.97,87.66,74.84,62.41,6.37,13.62,12.99,454.76,238.32,970.22,54.63,5.8
MFG0113,2022,Automobile,66.2,74.82,64.28,59.5,6.97,26.7,5.26,373.82,282.16,1099.52,69.29,4.58
MFG0318,2019,Pharmaceuticals,72.27666666666666,68.14,79.89,68.8,7.94,16.01,6.46,427.04,275.81,1285.65,68.54,2.4
MFG0497,2019,Electronics,76.03333333333332,81.96,68.32,77.82,3.41,17.88,9.82,337.34,207.81,1488.31,60.61,4.74
MFG0442,2021,Automobile,80.59333333333335,86.1,79.95,75.73,5.51,14.57,6.8,360.05,190.59,978.82,83.19,3.55
MFG0052,2023,Pharmaceuticals,63.50333333333333,66.72,59.38,64.41,7.03,8.75,11.13,333.22,191.09,1108.51,59.13,3.35
MFG0268,2020,Heavy Machinery,60.120000000000005,64.15,58.28,57.93,5.9,15.19,10.86,200.07,200.07,536.53,72.08,2.82
MFG0295,2021,Pharmaceuticals,60.59666666666667,55.27,63.38,63.14,3.49,7.54,9.86,287.89,230.49,1377.86,69.29,1.91
MFG0386,2022,Electronics,59.919999999999995,63.88,64.4,51.48,5.19,13.28,17.1,251.03,251.03,941.38,67.27,3.51
MFG0387,2022,Automobile,72.75666666666666,79.36,78.36,60.55,3.52,16.59,11.1,408.59,250.07,1302.88,51.34,2.21
MFG0113,2019,Heavy Machinery,68.22666666666666,65.44,70.64,68.6,10.45,11.65,11.73,273.05,185.45,1105.47,77.87,3.21
MFG0101,2022,Automobile,68.49333333333334,82.25,61.17,62.06,6.2,14.77,11.46,348.86,124.9,1869.53,50.51,4.66
MFG0113,2021,Heavy Machinery,73.98,93.64,68.1,60.2,6.84,11.59,7.3,191.2,191.2,1749.16,82.82,4.53
MFG0440,2022,Automobile,66.99333333333334,72.27,64.15,64.56,4.55,9.58,15.85,484.29,196.84,1388.59,60.66,3.26
MFG0081,2021,Electronics,65.14666666666666,71.82,60.77,62.85,7.58,15.95,5.79,326.11,326.11,1328.07,54.8,4.5
MFG0187,2020,Heavy Machinery,72.11666666666667,78.03,67.28,71.04,8.74,18.18,10.86,164.63,164.63,1276.44,66.68,3.77
MFG0113,2019,Textile,62.116666666666674,65.68,66.28,54.39,4.71,18.17,12.23,401.03,247.27,1061.97,72.37,5.0
MFG0002,2022,Automobile,65.06666666666666,64.88,61.11,69.21,4.77,13.04,12.95,325.09,159.56,968.25,62.41,2.32
MFG0130,2021,Automobile,63.61666666666667,65.21,61.01,64.63,5.76,5.3,9.07,379.12,111.9,917.75,54.87,3.38
MFG0220,2023,Pharmaceuticals,67.73333333333333,59.4,75.33,68.47,3.5,14.35,12.23,614.92,220.19,1009.96,50.73,3.02
MFG0054,2019,Heavy Machinery,69.2,81.9,71.81,53.89,7.95,19.08,6.86,414.57,231.69,1325.98,78.15,3.9
MFG0343,2020,Textile,71.69666666666667,66.54,76.49,72.06,8.9,8.74,15.01,409.4,81.06,1128.45,85.46,3.84
MFG0485,2021,Electronics,73.00666666666667,84.23,65.45,69.34,3.42,21.12,9.51,264.47,257.88,586.45,54.02,3.49
MFG0224,2020,Pharmaceuticals,71.47333333333334,77.82,58.21,78.39,9.2,5.76,8.51,310.73,223.95,1969.59,59.23,5.74
MFG0225,2020,Textile,64.30666666666666,71.75,62.83,58.34,9.2,15.59,8.09,264.35,6.33,1151.01,50.81,2.34
MFG0385,2022,Heavy Machinery,72.82666666666667,80.91,77.25,60.32,-0.1,17.32,10.89,168.96,151.53,1844.93,85.4,2.63
MFG0403,2022,Textile,55.31666666666666,61.62,53.6,50.73,4.24,19.87,5.26,257.09,156.84,1079.31,67.79,4.47
MFG0126,2021,Automobile,67.61,63.42,81.0,58.41,5.48,15.84,12.65,413.52,122.39,1126.12,87.01,3.88
MFG0130,2023,Automobile,71.44333333333333,79.85,58.01,76.47,8.42,12.7,8.21,338.2,251.0,1478.26,68.72,2.64
MFG0053,2021,Pharmaceuticals,63.410000000000004,47.85,75.02,67.36,8.09,14.67,13.91,183.34,183.34,1110.29,84.49,4.8
MFG0172,2023,Heavy Machinery,63.38999999999999,72.16,58.82,59.19,4.69,11.27,6.27,289.21,257.09,1320.53,88.07,3.54
MFG0218,2020,Heavy Machinery,69.06666666666666,78.5,62.64,66.06,11.06,6.04,10.4,221.44,221.44,1101.3,63.41,3.56
MFG0160,2019,Textile,66.80333333333334,86.42,49.48,64.51,5.25,13.03,11.66,346.62,157.93,1056.6,75.63,2.9
MFG0198,2021,Pharmaceuticals,74.36,88.67,84.68,49.73,4.91,15.96,11.99,231.59,231.59,1660.92,76.66,3.94
MFG0416,2021,Heavy Machinery,64.97000000000001,70.57,73.17,51.17,4.1,18.1,8.45,244.5,205.33,838.06,50.86,2.32
MFG0247,2023,Automobile,76.00666666666667,80.47,73.7,73.85,6.55,12.06,6.3,171.45,171.45,1046.91,67.53,2.7
MFG0324,2020,Textile,65.86666666666667,63.15,63.56,70.89,9.26,19.91,8.63,466.46,171.71,1747.78,84.21,4.38
MFG0439,2020,Electronics,59.95333333333334,67.12,59.62,53.12,4.75,13.33,13.5,294.77,93.74,1101.17,87.85,0.88
MFG0203,2023,Automobile,75.34,87.04,74.99,63.99,7.52,15.91,16.28,288.67,288.67,758.66,85.97,2.9
MFG0184,2020,Pharmaceuticals,62.66666666666668,71.56,57.17,59.27,7.51,16.98,5.13,333.37,232.91,1384.46,88.92,4.07
MFG0123,2022,Heavy Machinery,71.32333333333332,73.76,66.5,73.71,6.92,14.21,7.79,340.65,201.67,1189.34,76.12,4.95
MFG0401,2019,Automobile,61.98666666666666,60.64,56.74,68.58,7.81,13.64,4.8,231.47,231.47,1334.85,59.31,3.66
MFG0255,2021,Electronics,67.31,76.65,69.12,56.16,9.27,20.23,8.35,323.65,140.29,1219.7,73.02,4.32
MFG0294,2019,Electronics,65.66666666666667,80.29,50.75,65.96,7.68,7.2,8.09,309.21,271.22,868.42,66.85,4.13
MFG0280,2021,Pharmaceuticals,66.43,79.95,54.67,64.67,9.62,14.17,6.41,402.17,384.24,1271.65,60.35,2.8
MFG0325,2022,Automobile,61.21,58.68,60.26,64.69,4.25,6.66,14.99,375.18,253.51,1580.1,80.91,3.11
MFG0372,2020,Textile,72.48333333333333,83.0,73.53,60.92,5.89,6.81,13.44,299.06,127.19,1049.65,75.17,3.6
MFG0098,2023,Automobile,63.14666666666667,61.02,63.22,65.2,4.25,13.79,10.73,302.42,298.27,934.27,81.6,5.48
MFG0198,2022,Electronics,68.91666666666667,71.71,76.85,58.19,8.37,11.9,9.67,278.77,176.36,1147.97,60.78,3.88
MFG0470,2019,Pharmaceuticals,63.73666666666667,54.2,81.51,55.5,10.05,22.32,12.68,310.88,170.85,1137.26,86.16,3.37
MFG0395,2023,Pharmaceuticals,63.42666666666667,70.03,65.22,55.03,6.23,12.99,7.0,296.74,147.8,1103.62,59.55,2.16
MFG0240,2020,Textile,57.419999999999995,60.96,54.69,56.61,7.7,18.54,10.72,315.88,315.88,1570.58,74.08,3.1
MFG0144,2022,Pharmaceuticals,70.71,67.06,76.69,68.38,3.26,14.21,8.18,153.2,153.2,1272.7,52.28,3.12
MFG0097,2023,Pharmaceuticals,65.13,72.66,54.13,68.6,7.05,9.19,17.03,235.99,146.4,1697.23,71.64,4.16
MFG0201,2022,Pharmaceuticals,72.55,81.1,59.87,76.68,2.82,6.95,5.93,443.67,319.74,1268.12,53.95,2.91
MFG0124,2022,Pharmaceuticals,65.52666666666666,80.72,52.69,63.17,7.15,8.54,9.18,234.07,92.99,1308.24,63.29,3.59
MFG0187,2020,Pharmaceuticals,64.52333333333333,46.29,76.67,70.61,2.19,15.31,6.12,286.09,225.14,1853.9,84.43,3.69
MFG0326,2021,Electronics,72.66333333333334,79.46,73.15,65.38,11.24,20.39,12.26,321.11,165.59,1302.92,85.74,3.69
MFG0464,2023,Automobile,74.74333333333333,74.27,82.56,67.4,6.87,10.35,12.25,282.81,268.5,1123.4,80.69,2.86
MFG0349,2020,Heavy Machinery,67.11333333333333,65.84,64.03,71.47,6.78,17.35,7.91,243.5,186.13,917.51,64.71,2.97
MFG0259,2022,Pharmaceuticals,64.18666666666667,62.32,60.58,69.66,11.77,13.27,6.27,392.07,107.09,943.68,73.15,3.82
MFG0148,2020,Heavy Machinery,66.82000000000001,71.31,63.28,65.87,7.17,9.74,8.84,196.29,196.29,1074.88,58.96,2.9
MFG0252,2021,Heavy Machinery,63.546666666666674,74.54,56.01,60.09,2.98,15.42,7.91,94.13,94.13,1125.05,77.13,1.78
MFG0443,2023,Electronics,74.74333333333333,76.16,80.86,67.21,5.92,20.37,10.19,428.87,287.35,581.01,63.9,3.69
MFG0420,2021,Pharmaceuticals,81.37666666666667,69.83,98.39,75.91,11.86,13.7,14.86,171.01,171.01,1195.17,58.84,1.54
MFG0403,2019,Heavy Machinery,57.373333333333335,44.23,61.49,66.4,4.76,17.32,11.98,372.42,372.42,381.62,73.4,3.34
MFG0346,2023,Pharmaceuticals,67.24,66.55,73.33,61.84,5.9,15.23,12.28,261.23,175.47,1583.0,54.47,2.43
MFG0451,2021,Textile,65.71666666666665,58.98,66.6,71.57,10.87,15.24,9.99,450.23,313.81,633.54,77.47,3.21
MFG0147,2022,Textile,73.50333333333333,94.61,71.98,53.92,5.07,10.79,17.93,275.2,191.98,1255.41,57.48,5.21
MFG0148,2023,Textile,70.77,72.65,77.54,62.12,6.76,15.96,10.35,245.86,210.31,1243.69,72.14,4.11
MFG0352,2023,Heavy Machinery,65.00333333333334,80.15,57.71,57.15,10.38,8.15,12.18,388.76,280.5,1602.69,65.7,2.92
MFG0199,2020,Textile,68.90333333333334,78.99,63.69,64.03,5.57,15.45,13.3,423.98,144.66,1241.03,72.65,2.15
MFG0308,2022,Electronics,76.40333333333334,75.41,78.83,74.97,5.0,19.49,9.85,461.96,315.09,1170.23,59.84,1.6
MFG0489,2019,Electronics,70.04333333333334,67.42,72.58,70.13,2.39,21.22,10.62,48.8,48.8,1294.54,62.42,2.14
MFG0417,2021,Heavy Machinery,62.343333333333334,66.02,70.95,50.06,4.24,9.83,8.29,102.01,102.01,1041.82,55.61,2.58
MFG0424,2020,Pharmaceuticals,60.80333333333334,49.77,72.59,60.05,4.79,15.77,10.05,191.09,191.09,1046.32,81.08,2.27
MFG0128,2021,Automobile,66.67999999999999,73.56,73.47,53.01,6.09,11.18,14.39,188.23,188.23,1264.2,52.8,3.9
MFG0039,2019,Pharmaceuticals,75.73,75.3,78.42,73.47,7.89,14.56,13.49,250.68,250.68,1111.97,65.06,3.39
MFG0338,2019,Pharmaceuticals,68.86333333333333,71.47,74.78,60.34,6.89,21.69,12.06,305.08,305.08,1392.41,67.96,5.07
MFG0360,2023,Pharmaceuticals,68.91000000000001,73.58,67.54,65.61,3.92,17.51,12.73,319.15,220.45,935.6,57.81,2.42
MFG0129,2019,Pharmaceuticals,65.3,58.73,71.18,65.99,10.4,11.39,9.89,355.38,205.7,1485.62,65.39,3.13
MFG0267,2021,Automobile,67.60333333333334,68.77,67.39,66.65,4.24,11.16,12.84,230.24,230.24,1341.07,66.72,1.74
MFG0476,2022,Textile,55.99666666666667,64.85,61.28,41.86,11.51,14.07,9.54,291.0,228.0,1207.67,58.97,3.54
MFG0441,2022,Pharmaceuticals,71.58333333333333,79.32,67.54,67.89,7.38,14.34,5.1,293.74,293.74,737.93,75.57,1.58
MFG0473,2023,Electronics,66.68,72.45,66.98,60.61,9.61,14.53,15.5,301.69,301.69,1451.31,51.23,2.35
MFG0434,2021,Heavy Machinery,63.15,64.96,52.72,71.77,8.32,8.04,9.39,249.44,144.34,1788.75,57.9,3.41
MFG0151,2021,Heavy Machinery,70.61,70.24,74.97,66.62,10.76,22.0,13.16,321.27,227.86,1060.8,74.96,0.46
MFG0415,2019,Electronics,69.04,60.57,76.5,70.05,6.89,22.39,8.91,196.27,134.94,1457.73,75.1,2.78
MFG0478,2021,Pharmaceuticals,66.81666666666666,68.39,72.89,59.17,6.33,15.92,1.93,472.06,203.16,1165.61,60.61,2.97
MFG0298,2020,Automobile,70.11333333333333,78.41,75.96,55.97,7.76,10.52,9.78,212.11,208.11,870.91,77.32,4.33
MFG0099,2019,Textile,65.29333333333334,57.34,66.42,72.12,6.31,11.49,4.47,339.54,188.81,969.83,68.79,4.02
MFG0263,2020,Heavy Machinery,68.07,71.33,63.37,69.51,8.13,10.23,12.27,267.55,267.55,1167.87,71.09,3.43
MFG0252,2023,Textile,69.02333333333334,63.75,76.54,66.78,10.87,9.87,9.31,250.85,248.7,1336.0,63.3,2.69
MFG0144,2022,Automobile,60.86333333333332,57.35,58.47,66.77,2.77,11.46,13.66,148.79,148.79,761.91,89.37,3.2
MFG0346,2023,Heavy Machinery,73.01666666666667,92.52,58.16,68.37,6.81,15.69,10.7,245.82,245.82,988.47,79.5,4.16
MFG0112,2022,Textile,70.82666666666667,85.79,72.03,54.66,12.5,14.51,6.91,275.77,210.87,1209.89,59.94,3.78
MFG0060,2023,Automobile,70.27,65.42,71.79,73.6,6.02,20.1,12.01,242.12,177.43,821.92,59.46,4.86
MFG0369,2021,Textile,69.65,68.81,76.37,63.77,9.53,7.91,5.32,367.5,138.53,1317.7,80.97,3.45
MFG0002,2020,Pharmaceuticals,55.45666666666667,49.76,52.61,64.0,9.18,10.48,9.08,467.15,102.78,1717.14,65.52,3.68
MFG0385,2022,Automobile,61.086666666666666,54.48,67.12,61.66,3.41,6.0,4.41,292.92,182.8,1169.53,53.66,2.32
MFG0304,2019,Textile,54.22,59.59,57.83,45.24,7.74,14.58,11.05,351.17,224.68,1420.53,51.42,3.21
MFG0254,2020,Pharmaceuticals,72.30999999999999,71.63,75.7,69.6,7.55,20.4,10.74,423.92,294.21,817.26,66.56,3.63
MFG0140,2019,Pharmaceuticals,69.25,70.74,80.0,57.01,14.96,12.11,10.38,193.03,56.48,1010.81,66.59,3.38
MFG0453,2020,Automobile,71.35000000000001,75.65,72.54,65.86,0.44,19.46,7.19,477.29,369.12,1498.37,78.27,5.23
MFG0037,2020,Electronics,66.96,79.46,62.98,58.44,2.95,16.78,14.06,168.07,158.45,790.74,72.99,2.17
MFG0160,2023,Heavy Machinery,66.19,75.06,61.26,62.25,6.43,17.47,12.73,299.88,189.16,987.05,80.8,3.12
MFG0009,2022,Automobile,62.06666666666667,60.1,64.29,61.81,6.11,16.34,10.7,367.42,192.04,1542.87,62.71,5.07
MFG0233,2022,Pharmaceuticals,64.74666666666667,75.56,60.43,58.25,4.79,21.21,8.26,454.56,169.49,1017.01,74.97,4.19
MFG0099,2020,Pharmaceuticals,69.58333333333333,78.99,66.57,63.19,4.95,13.2,8.95,298.97,195.63,600.03,85.43,3.67
MFG0147,2021,Automobile,63.23,67.3,61.24,61.15,8.71,16.75,9.95,310.33,200.94,1030.88,52.77,2.21
MFG0304,2021,Electronics,54.64666666666667,51.69,55.57,56.68,4.9,21.38,6.7,463.03,207.83,1723.15,78.34,3.67
MFG0208,2019,Heavy Machinery,76.94333333333333,85.02,71.43,74.38,5.65,9.91,12.56,149.64,149.64,1631.92,78.64,3.26
MFG0131,2019,Textile,67.89333333333333,72.97,72.12,58.59,9.49,13.14,13.78,199.36,161.21,1176.31,81.76,4.58
MFG0404,2023,Automobile,64.76333333333334,41.5,83.29,69.5,9.11,16.3,15.13,177.53,177.53,1130.0,60.76,3.59
MFG0152,2020,Heavy Machinery,76.40666666666667,94.77,64.1,70.35,5.81,10.57,8.97,191.52,191.52,1907.73,66.66,5.06
MFG0054,2019,Heavy Machinery,63.370000000000005,66.73,50.99,72.39,3.34,10.4,14.13,207.56,95.79,919.24,59.59,5.47
MFG0120,2019,Pharmaceuticals,78.27,98.83,75.34,60.64,9.2,22.12,14.32,423.28,153.5,1007.49,62.34,3.81
MFG0161,2020,Textile,71.97,76.15,76.35,63.41,4.65,10.75,8.1,452.02,143.96,1517.81,88.74,3.9
MFG0408,2023,Automobile,70.57000000000001,69.77,78.28,63.66,10.23,12.53,6.99,338.06,218.21,940.09,67.83,3.35
MFG0116,2019,Pharmaceuticals,74.82666666666667,74.02,81.24,69.22,8.05,14.86,13.26,398.04,325.57,1310.01,83.94,1.9
MFG0075,2023,Pharmaceuticals,69.54333333333334,64.2,81.37,63.06,6.52,15.71,8.35,381.75,285.13,829.08,81.8,1.93
MFG0113,2022,Electronics,66.85000000000001,72.67,59.21,68.67,8.1,11.82,7.8,300.18,138.62,1647.05,67.78,4.42
MFG0456,2023,Heavy Machinery,79.66666666666667,94.12,81.93,62.95,2.12,13.17,12.45,392.67,317.2,1070.29,89.69,4.9
MFG0420,2021,Automobile,67.03666666666666,62.12,65.05,73.94,10.7,9.99,5.84,375.72,136.56,1005.11,83.63,2.95
MFG0422,2021,Automobile,72.65666666666667,77.87,75.19,64.91,6.48,11.78,8.66,364.64,148.64,947.07,69.31,3.2
MFG0104,2023,Automobile,66.12,64.08,70.34,63.94,7.42,16.78,4.41,308.94,303.91,855.05,62.39,3.22
MFG0340,2021,Pharmaceuticals,65.70666666666666,70.15,59.25,67.72,5.56,17.63,7.48,318.74,302.23,1095.19,53.01,2.7
MFG0254,2022,Electronics,83.42,93.74,78.44,78.08,6.57,18.07,8.03,283.04,283.04,492.49,68.59,5.73
MFG0227,2020,Textile,67.28333333333333,77.79,63.9,60.16,10.99,13.98,7.75,124.02,124.02,872.96,64.4,3.13
MFG0112,2021,Pharmaceuticals,79.41666666666667,80.2,84.73,73.32,6.32,13.21,8.71,293.61,214.01,1205.07,78.46,4.63
MFG0473,2021,Textile,64.12333333333333,72.78,61.13,58.46,5.96,8.77,3.84,305.39,126.33,1226.46,50.79,1.24
MFG0099,2023,Electronics,75.32000000000001,101.65,58.96,65.35,8.71,12.58,6.98,210.59,210.59,1178.81,83.26,4.71
MFG0153,2022,Heavy Machinery,60.74,61.55,62.03,58.64,7.78,14.69,14.03,252.07,166.13,972.3,66.67,5.59
MFG0349,2020,Automobile,66.04,54.63,81.46,62.03,10.88,18.35,10.89,370.1,205.73,1654.09,68.79,3.83
MFG0402,2023,Textile,68.00666666666666,90.55,53.9,59.57,1.96,6.27,8.46,387.67,387.67,1460.76,57.31,4.23
MFG0384,2023,Pharmaceuticals,71.53666666666666,67.8,76.22,70.59,5.85,12.65,8.03,133.96,133.96,1168.77,87.5,4.49
MFG0366,2022,Textile,74.00666666666667,76.51,84.49,61.02,3.44,4.94,12.3,230.4,131.31,1165.43,65.94,4.06
MFG0338,2020,Heavy Machinery,75.53333333333335,90.88,66.48,69.24,10.08,7.59,10.26,379.62,319.46,1057.71,83.71,3.34
MFG0194,2022,Automobile,67.30333333333333,76.66,64.46,60.79,3.77,19.27,6.63,173.51,173.51,1007.08,59.5,2.71
MFG0310,2020,Textile,76.74,96.54,68.72,64.96,7.82,8.79,8.4,286.96,286.96,1152.99,53.87,4.27
MFG0163,2022,Heavy Machinery,69.35333333333334,73.5,57.9,76.66,3.73,14.43,6.29,175.48,175.48,1483.57,75.43,2.29
MFG0208,2023,Pharmaceuticals,71.69333333333333,64.21,91.83,59.04,5.75,18.1,7.92,211.06,211.06,1065.95,89.38,4.18
MFG0445,2023,Electronics,59.776666666666664,46.11,74.03,59.19,4.51,12.13,12.06,335.28,119.07,1584.14,75.88,2.48
MFG0169,2019,Pharmaceuticals,65.12,75.31,57.02,63.03,6.98,9.1,11.75,362.76,344.74,1004.72,74.35,2.39
MFG0484,2021,Automobile,57.666666666666664,47.4,60.74,64.86,12.07,14.48,13.09,404.77,229.93,1647.41,67.69,1.44
MFG0161,2022,Pharmaceuticals,71.71666666666667,75.57,69.61,69.97,3.44,20.24,10.43,579.66,110.37,1110.81,61.35,2.99
MFG0068,2019,Pharmaceuticals,69.91333333333334,88.05,56.35,65.34,4.16,17.97,5.47,281.04,281.04,1404.11,67.23,4.57
MFG0289,2021,Pharmaceuticals,64.41000000000001,71.81,54.46,66.96,8.49,13.01,6.26,286.14,165.72,1882.74,55.96,4.15
